10000,100,18.903605,1
10000,100,18.675044,1
10000,100,18.709232,1
10000,100,18.708296,1
10000,100,18.712432,1
10000,100,9.219888,2
10000,100,9.245698,2
10000,100,9.225546,2
10000,100,9.221956,2
10000,100,9.229969,2
10000,100,4.720259,4
10000,100,4.695713,4
10000,100,4.744470,4
10000,100,4.718972,4
10000,100,4.672232,4
10000,100,3.176837,6
10000,100,3.177782,6
10000,100,3.180795,6
10000,100,3.162491,6
10000,100,3.163304,6
10000,100,2.421583,8
10000,100,2.410108,8
10000,100,2.428183,8
10000,100,2.419708,8
10000,100,2.468904,8
20000,100,74.673385,1
20000,100,74.676879,1
20000,100,74.825494,1
20000,100,74.667399,1
20000,100,74.642086,1
20000,100,36.811749,2
20000,100,36.841178,2
20000,100,36.945861,2
20000,100,36.852789,2
20000,100,36.871304,2
20000,100,18.755355,4
20000,100,18.729974,4
20000,100,18.686648,4
20000,100,18.838814,4
20000,100,18.831194,4
20000,100,12.602056,6
20000,100,12.635816,6
20000,100,12.602099,6
20000,100,12.618587,6
20000,100,12.603661,6
20000,100,9.588544,8
20000,100,9.509807,8
20000,100,9.563256,8
20000,100,9.511952,8
20000,100,9.568923,8
30000,100,167.890701,1
30000,100,168.046911,1
30000,100,167.998014,1
30000,100,167.943376,1
30000,100,167.963904,1
30000,100,82.759978,2
30000,100,82.803192,2
30000,100,82.732090,2
30000,100,82.806785,2
30000,100,82.931151,2
30000,100,42.083826,4
30000,100,41.822777,4
30000,100,42.296491,4
30000,100,42.299507,4
30000,100,42.095077,4
30000,100,28.197177,6
30000,100,28.343747,6
30000,100,28.371475,6
30000,100,28.369901,6
30000,100,28.306157,6
30000,100,21.318444,8
30000,100,21.480933,8
30000,100,21.402288,8
30000,100,21.856699,8
30000,100,21.425828,8
40000,100,299.074562,1
40000,100,298.804598,1
40000,100,299.009591,1
40000,100,298.982406,1
40000,100,298.851292,1
40000,100,147.073232,2
40000,100,147.351547,2
40000,100,147.192445,2
40000,100,147.303149,2
40000,100,147.517078,2
40000,100,74.844309,4
40000,100,74.968147,4
40000,100,75.275770,4
40000,100,75.115692,4
40000,100,74.989757,4
40000,100,50.164329,6
40000,100,50.278852,6
40000,100,50.349645,6
40000,100,50.241979,6
40000,100,50.284604,6
40000,100,37.964881,8
40000,100,37.918045,8
40000,100,37.898543,8
40000,100,37.841029,8
40000,100,38.059292,8
50000,100,467.568569,1
50000,100,467.714405,1
50000,100,467.557331,1
50000,100,467.617272,1
50000,100,467.614938,1
50000,100,230.493733,2
50000,100,230.526433,2
50000,100,230.506921,2
50000,100,230.541016,2
50000,100,230.317456,2
50000,100,117.282955,4
50000,100,117.077037,4
50000,100,117.216192,4
50000,100,117.057058,4
50000,100,116.809422,4
50000,100,78.489619,6
50000,100,78.512741,6
50000,100,78.507526,6
50000,100,78.638518,6
50000,100,78.406859,6
50000,100,59.362491,8
50000,100,59.277755,8
50000,100,59.355717,8
50000,100,59.260098,8
50000,100,59.267454,8
60000,100,673.468638,1
60000,100,673.739073,1
60000,100,673.552662,1
60000,100,673.500470,1
60000,100,673.557705,1
60000,100,332.829685,2
60000,100,331.776113,2
